28239,27,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28239,28,(D09) Other,(D09) Other,(D09) Other
28239,29,(D09) Other,(D09) Other,(D09) Other
28239,30,(D07) Agreement,(D07) Agreement,(D09) Other
28240,1,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28240,2,(D10) To provide informing statement,(D06) Answer - Other,(D02) To ask what/how question
28240,3,(D07) Agreement,(D06) Answer - Other,(D03) To ask other kind of questions
28240,4,(D10) To provide informing statement,(D06) Answer - Other,(D08) Disagreement
28240,5,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28240,6,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28240,7,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28240,8,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28240,9,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28240,10,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28240,11,(D07) Agreement,(D07) Agreement,(D10) To provide informing statement
28240,12,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28240,13,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28240,14,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28240,15,(D10) To provide informing statement,(D06) Answer - Other,(D01) To ask a check question
28240,16,(D02) To ask what/how question,(D02) To ask what/how question,(D03) To ask other kind of questions
28240,17,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28240,18,(D01) To ask a check question,(D01) To ask a check question,(D01) To ask a check question
28240,19,(D07) Agreement,(D07) Agreement,(D08) Disagreement
28240,20,(D07) Agreement,(D07) Agreement,(D01) To ask a check question
28240,21,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28240,22,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28240,23,(D10) To provide informing statement,(D06) Answer - Other,(D02) To ask what/how question
28240,24,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28240,25,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D06) Answer - Other
28240,26,(D04) To answer a question by confirming,(D04) To answer a question by confirming,(D03) To ask other kind of questions
28240,27,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28240,28,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28240,29,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28240,30,(D06) Answer - Other,(D06) Answer - Other,(D09) Other
28241,1,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28241,2,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28241,3,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28241,4,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28241,5,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28241,6,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28241,7,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28241,8,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28241,9,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28241,10,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28241,11,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28241,12,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28241,13,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28241,14,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28241,15,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28241,16,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28241,17,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28241,18,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28241,19,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28241,20,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28241,21,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28241,22,(D06) Answer - Other,(D06) Answer - Other,(D06) Answer - Other
28241,23,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28241,24,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28241,25,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28241,26,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming
28241,27,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28241,28,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28241,29,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28241,30,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28242,1,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28242,2,(D08) Disagreement,(D08) Disagreement,(D10) To provide informing statement
28242,3,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28242,4,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28242,5,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28242,6,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28242,7,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28242,8,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28242,9,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28242,10,(D04) To answer a question by confirming,(D04) To answer a question by confirming,(D04) To answer a question by confirming
28242,11,(D08) Disagreement,(D08) Disagreement,(D01) To ask a check question
28242,12,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28242,13,(D08) Disagreement,(D08) Disagreement,(D04) To answer a question by confirming
28242,14,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28242,15,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28242,16,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28242,17,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28242,18,(D10) To provide informing statement,(D06) Answer - Other,(D08) Disagreement
28242,19,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28242,20,(D06) Answer - Other,(D06) Answer - Other,(D10) To provide informing statement
28242,21,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28242,22,(D06) Answer - Other,(D06) Answer - Other,(D06) Answer - Other
28242,23,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28242,24,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28242,25,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28242,26,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28242,27,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28242,28,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28243,1,(D03) To ask other kind of questions,(D02) To ask what/how question,(D03) To ask other kind of questions
28243,2,(D10) To provide informing statement,(D06) Answer - Other,(D04) To answer a question by confirming
28243,3,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28243,4,(D07) Agreement,(D06) Answer - Other,(D04) To answer a question by confirming
28243,5,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28243,6,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28243,7,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28243,8,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28243,9,(D10) To provide informing statement,(D05) To answer a question by disconfirming,(D06) Answer - Other
28243,10,(D05) To answer a question by disconfirming,(D03) To ask other kind of questions,(D05) To answer a question by disconfirming
28243,11,(D07) Agreement,(D06) Answer - Other,(D04) To answer a question by confirming
28243,12,(D10) To provide informing statement,(D03) To ask other kind of questions,(D10) To provide informing statement
28243,13,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28243,14,(D10) To provide informing statement,(D06) Answer - Other,(D08) Disagreement
28243,15,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D06) Answer - Other
28243,16,(D08) Disagreement,(D06) Answer - Other,(D08) Disagreement
28243,17,(D06) Answer - Other,(D03) To ask other kind of questions,(D06) Answer - Other
28243,18,(D08) Disagreement,(D06) Answer - Other,(D08) Disagreement
28243,19,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28243,20,(D08) Disagreement,(D06) Answer - Other,(D08) Disagreement
28243,21,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28243,22,(D10) To provide informing statement,(D04) To answer a question by confirming,(D10) To provide informing statement
28243,23,(D10) To provide informing statement,(D03) To ask other kind of questions,(D06) Answer - Other
28243,24,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28243,25,(D06) Answer - Other,(D03) To ask other kind of questions,(D06) Answer - Other
28243,26,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28243,27,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28243,28,(D07) Agreement,(D06) Answer - Other,(D07) Agreement
28244,1,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28244,2,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28244,3,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28244,4,(D03) To ask other kind of questions,(D09) Other,(D03) To ask other kind of questions
28244,5,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28244,6,(D03) To ask other kind of questions,(D05) To answer a question by disconfirming,(D10) To provide informing statement
28244,7,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28244,8,(D10) To provide informing statement,(D06) Answer - Other,(D01) To ask a check question
28244,9,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming
28244,10,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28244,11,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming
28244,12,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28244,13,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28244,14,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28244,15,(D08) Disagreement,(D08) Disagreement,(D10) To provide informing statement
28244,16,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28244,17,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28244,18,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28244,19,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28244,20,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28244,21,(D07) Agreement,(D07) Agreement,(D10) To provide informing statement
28244,22,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28244,23,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28244,24,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28244,25,(D06) Answer - Other,(D06) Answer - Other,(D09) Other
28244,26,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28244,27,(D09) Other,(D09) Other,(D06) Answer - Other
28244,28,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming
28245,1,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28245,2,(D08) Disagreement,(D06) Answer - Other,(D08) Disagreement
28245,3,(D03) To ask other kind of questions,(D02) To ask what/how question,(D02) To ask what/how question
28245,4,(D06) Answer - Other,(D06) Answer - Other,(D06) Answer - Other
28245,5,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28245,6,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28245,7,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28245,8,(D10) To provide informing statement,(D05) To answer a question by disconfirming,(D10) To provide informing statement
28245,9,(D10) To provide informing statement,(D03) To ask other kind of questions,(D10) To provide informing statement
28245,10,(D03) To ask other kind of questions,(D05) To answer a question by disconfirming,(D03) To ask other kind of questions
28245,11,(D10) To provide informing statement,(D03) To ask other kind of questions,(D10) To provide informing statement
28245,12,(D09) Other,(D06) Answer - Other,(D03) To ask other kind of questions
28245,13,(D10) To provide informing statement,(D03) To ask other kind of questions,(D10) To provide informing statement
28245,14,(D02) To ask what/how question,(D06) Answer - Other,(D02) To ask what/how question
28245,15,(D10) To provide informing statement,(D08) Disagreement,(D10) To provide informing statement
28245,16,(D03) To ask other kind of questions,(D05) To answer a question by disconfirming,(D03) To ask other kind of questions
28245,17,(D10) To provide informing statement,(D02) To ask what/how question,(D06) Answer - Other
28245,18,(D02) To ask what/how question,(D05) To answer a question by disconfirming,(D02) To ask what/how question
28245,19,(D08) Disagreement,(D03) To ask other kind of questions,(D08) Disagreement
28245,20,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28245,21,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28245,22,(D08) Disagreement,(D05) To answer a question by disconfirming,(D10) To provide informing statement
28245,23,(D10) To provide informing statement,(D08) Disagreement,(D10) To provide informing statement
28245,24,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28245,25,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming
28245,26,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28245,27,(D08) Disagreement,(D08) Disagreement,(D09) Other
28245,28,(D07) Agreement,(D04) To answer a question by confirming,(D10) To provide informing statement
28246,1,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28246,2,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28246,3,(D08) Disagreement,(D08) Disagreement,(D02) To ask what/how question
28246,4,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D06) Answer - Other
28246,5,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28246,6,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28246,7,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28246,8,(D04) To answer a question by confirming,(D04) To answer a question by confirming,(D08) Disagreement
28246,9,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28246,10,(D07) Agreement,(D07) Agreement,(D06) Answer - Other
28246,11,(D08) Disagreement,(D08) Disagreement,(D01) To ask a check question
28246,12,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28246,13,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28246,14,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28246,15,(D08) Disagreement,(D08) Disagreement,(D10) To provide informing statement
28246,16,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28246,17,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28246,18,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28246,19,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28246,20,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming
28246,21,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28246,22,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28246,23,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28246,24,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming
28246,25,(D10) To provide informing statement,(D06) Answer - Other,(D08) Disagreement
28246,26,(D09) Other,(D09) Other,(D09) Other
28246,27,(D09) Other,(D09) Other,(D09) Other
28246,28,(D07) Agreement,(D07) Agreement,(D09) Other
28247,1,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28247,2,(D10) To provide informing statement,(D06) Answer - Other,(D08) Disagreement
28247,3,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D08) Disagreement
28247,4,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D02) To ask what/how question
28247,5,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28247,6,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28247,7,(D10) To provide informing statement,(D06) Answer - Other,(D08) Disagreement
28247,8,(D10) To provide informing statement,(D06) Answer - Other,(D08) Disagreement
28247,9,(D08) Disagreement,(D08) Disagreement,(D10) To provide informing statement
28247,10,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28247,11,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28247,12,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28247,13,(D10) To provide informing statement,(D06) Answer - Other,(D01) To ask a check question
28247,14,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28247,15,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28247,16,(D01) To ask a check question,(D01) To ask a check question,(D01) To ask a check question
28247,17,(D04) To answer a question by confirming,(D04) To answer a question by confirming,(D08) Disagreement
28247,18,(D07) Agreement,(D07) Agreement,(D01) To ask a check question
28247,19,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28247,20,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28247,21,(D10) To provide informing statement,(D06) Answer - Other,(D02) To ask what/how question
28247,22,(D08) Disagreement,(D08) Disagreement,(D02) To ask what/how question
28247,23,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D06) Answer - Other
28247,24,(D04) To answer a question by confirming,(D04) To answer a question by confirming,(D03) To ask other kind of questions
28247,25,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28247,26,(D08) Disagreement,(D10) To provide informing statement,(D08) Disagreement
28247,27,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28247,28,(D07) Agreement,(D07) Agreement,(D09) Other
28248,1,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28248,2,(D06) Answer - Other,(D06) Answer - Other,(D06) Answer - Other
28248,3,(D08) Disagreement,(D08) Disagreement,(D10) To provide informing statement
28248,4,(D08) Disagreement,(D08) Disagreement,(D10) To provide informing statement
28248,5,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28248,6,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28248,7,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28248,8,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28248,9,(D06) Answer - Other,(D06) Answer - Other,(D10) To provide informing statement
28248,10,(D10) To provide informing statement,(D06) Answer - Other,(D03) To ask other kind of questions
28248,11,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28248,12,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28248,13,(D10) To provide informing statement,(D03) To ask other kind of questions,(D10) To provide informing statement
28248,14,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28248,15,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28248,16,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28248,17,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28248,18,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28248,19,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28248,20,(D08) Disagreement,(D08) Disagreement,(D06) Answer - Other
28248,21,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28248,22,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28248,23,(D05) To answer a question by disconfirming,(D08) Disagreement,(D05) To answer a question by disconfirming
28248,24,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28248,25,(D09) Other,(D09) Other,(D09) Other
28248,26,(D07) Agreement,(D07) Agreement,(D09) Other
28249,1,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28249,2,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28249,3,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28249,4,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28249,5,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28249,6,(D08) Disagreement,(D08) Disagreement,(D10) To provide informing statement
28249,7,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28249,8,(D04) To answer a question by confirming,(D04) To answer a question by confirming,(D04) To answer a question by confirming
28249,9,(D08) Disagreement,(D08) Disagreement,(D01) To ask a check question
28249,10,(D10) To provide informing statement,(D06) Answer - Other,(D10) To provide informing statement
28249,11,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28249,12,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28249,13,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28249,14,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28249,15,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28249,16,(D04) To answer a question by confirming,(D04) To answer a question by confirming,(D04) To answer a question by confirming
28249,17,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28249,18,(D06) Answer - Other,(D06) Answer - Other,(D09) Other
28249,19,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28249,20,(D06) Answer - Other,(D06) Answer - Other,(D06) Answer - Other
28249,21,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28249,22,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28249,23,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28249,24,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D05) To answer a question by disconfirming
28249,25,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28249,26,(D04) To answer a question by confirming,(D04) To answer a question by confirming,(D06) Answer - Other
28250,1,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28250,2,(D02) To ask what/how question,(D06) Answer - Other,(D02) To ask what/how question
28250,3,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28250,4,(D08) Disagreement,(D08) Disagreement,(D06) Answer - Other
28250,5,(D03) To ask other kind of questions,(D06) Answer - Other,(D08) Disagreement
28250,6,(D08) Disagreement,(D08) Disagreement,(D09) Other
28250,7,(D08) Disagreement,(D05) To answer a question by disconfirming,(D08) Disagreement
28250,8,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28250,9,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28250,10,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28250,11,(D10) To provide informing statement,(D06) Answer - Other,(D03) To ask other kind of questions
28250,12,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28250,13,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D06) Answer - Other
28250,14,(D01) To ask a check question,(D01) To ask a check question,(D01) To ask a check question
28250,15,(D07) Agreement,(D04) To answer a question by confirming,(D04) To answer a question by confirming
28250,16,(D07) Agreement,(D05) To answer a question by disconfirming,(D10) To provide informing statement
28250,17,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28250,18,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28250,19,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28250,20,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28250,21,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28250,22,(D04) To answer a question by confirming,(D04) To answer a question by confirming,(D04) To answer a question by confirming
28250,23,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28250,24,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28250,25,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28250,26,(D09) Other,(D09) Other,(D09) Other
28251,1,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28251,2,(D07) Agreement,(D05) To answer a question by disconfirming,(D04) To answer a question by confirming
28251,3,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D03) To ask other kind of questions
28251,4,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28251,5,(D03) To ask other kind of questions,(D03) To ask other kind of questions,(D01) To ask a check question
28251,6,(D10) To provide informing statement,(D06) Answer - Other,(D01) To ask a check question
28251,7,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,8,(D08) Disagreement,(D08) Disagreement,(D05) To answer a question by disconfirming
28251,9,(D10) To provide informing statement,(D06) Answer - Other,(D04) To answer a question by confirming
28251,10,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,11,(D01) To ask a check question,(D09) Other,(D02) To ask what/how question
28251,12,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,13,(D08) Disagreement,(D08) Disagreement,(D01) To ask a check question
28251,14,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,15,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,16,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,17,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,18,(D08) Disagreement,(D08) Disagreement,(D06) Answer - Other
28251,19,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,20,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,21,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,22,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming,(D09) Other
28251,23,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming,(D06) Answer - Other
28251,24,(D08) Disagreement,(D08) Disagreement,(D08) Disagreement
28251,25,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28251,26,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming,(D05) To answer a question by disconfirming
28252,1,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28252,2,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28252,3,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28252,4,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28252,5,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28252,6,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28252,7,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28252,8,(D10) To provide informing statement,(D06) Answer - Other,(D02) To ask what/how question
28252,9,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28252,10,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28252,11,(D02) To ask what/how question,(D01) To ask a check question,(D01) To ask a check question
28252,12,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28252,13,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28252,14,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28252,15,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28252,16,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28252,17,(D02) To ask what/how question,(D02) To ask what/how question,(D02) To ask what/how question
28252,18,(D10) To provide informing statement,(D06) Answer - Other,(D06) Answer - Other
28252,19,(D01) To ask a check question,(D03) To ask other kind of questions,(D03) To ask other kind of questions
